Date/Time,THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Heating Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Heating Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Heating Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Heating Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Rate [W](Hourly),Electricity:Facility [J](TimeStep),DistrictCooling:Facility [J](TimeStep) 
 06/17  16:00:00,0.0,0.0,0.0,7872633.105865882,1152381.8190904767,9025014.924956359,0.0,0.0,0.0,2186.8425294071894,320.10606085846575,2506.948590265655,0.0,0.0,0.0,3185376.41970213,541422.6800555253,3726799.0997576555,0.0,0.0,0.0,884.8267832505917,150.3951889043126,1035.2219721549043,8893142.786285559,12751814.024714015 
 06/17  17:00:00,0.0,0.0,0.0,8154014.857962086,1205635.3377503539,9359650.19571244,0.0,0.0,0.0,2265.0041272116905,334.8987049306538,2599.9028321423443,0.0,0.0,0.0,3288984.6295898724,560176.8799609557,3849161.509550828,0.0,0.0,0.0,913.6068415527424,155.60468887804325,1069.2115304307856,8893142.786285559,13208811.705263268 
 06/17  18:00:00,0.0,0.0,0.0,6252138.199969965,887252.7901375594,7139390.990107524,0.0,0.0,0.0,1736.7050555472124,246.4591083715443,1983.1641639187567,0.0,0.0,0.0,2589840.370280787,427880.6786519444,3017721.048932731,0.0,0.0,0.0,719.4001028557741,118.85574406998455,838.2558469257586,7329577.159154307,10157112.039040256 
 06/17  19:00:00,0.0,0.0,0.0,3675184.679391375,504357.25334408815,4179541.932735463,0.0,0.0,0.0,1020.8846331642708,140.0992370400245,1160.9838702042953,0.0,0.0,0.0,1503823.3631844348,239554.4666518349,1743377.8298362698,0.0,0.0,0.0,417.72871199567635,66.54290740328747,484.2716193989638,5353323.206646405,5922919.762571733 
 06/17  20:00:00,0.0,0.0,0.0,3327186.5342910225,423128.646025865,3750315.180316888,0.0,0.0,0.0,924.2184817475063,117.53573500718471,1041.754216754691,0.0,0.0,0.0,1464263.2604989628,215012.55297031545,1679275.8134692784,0.0,0.0,0.0,406.73979458304524,59.725709158420955,466.4655037414662,5353323.206646405,5429590.993786166 
 06/17  21:00:00,0.0,0.0,0.0,1259122.7936424096,147120.39204728033,1406243.18568969,0.0,0.0,0.0,349.756331567336,40.86677556868898,390.623107136025,0.0,0.0,0.0,546898.7049934759,72192.64538014554,619091.3503736216,0.0,0.0,0.0,151.91630694263222,20.053512605595984,171.9698195482282,3789757.579515154,2025334.5360633116 
 06/17  22:00:00,0.0,0.0,0.0,1022761.3826760964,104272.4056805256,1127033.788356622,0.0,0.0,0.0,284.10038407669344,28.96455713347933,313.0649412101728,0.0,0.0,0.0,506220.7163865045,57149.71987437455,563370.436260879,0.0,0.0,0.0,140.61686566291792,15.874922187326263,156.49178785024418,3789757.579515154,1690404.224617501 
 06/17  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 06/17  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/18  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/18  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/18  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/18  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/18  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/18  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 06/18  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 06/18  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3377069.2541385037,0.0 
 06/18  09:00:00,0.0,0.0,0.0,2721366.7710843463,1162423.1178753965,3883789.888959743,0.0,0.0,0.0,755.9352141900963,322.89531052094344,1078.8305247110397,0.0,0.0,0.0,1152471.6018674923,504633.10953558516,1657104.7114030777,0.0,0.0,0.0,320.1310005187479,140.17586375988475,460.30686427863264,8893142.786285559,5540894.600362821 
 06/18  10:00:00,0.0,0.0,0.0,5060735.796163647,2292439.1262751687,7353174.922438816,0.0,0.0,0.0,1405.759943378791,636.7886461875469,2042.5485895663378,0.0,0.0,0.0,1691984.1790973616,810275.2590056432,2502259.438103005,0.0,0.0,0.0,469.9956053048227,225.0764608349009,695.0720661397236,8893142.786285559,9855434.36054182 
 06/18  11:00:00,0.0,0.0,0.0,5117132.982904379,2189074.447912075,7306207.430816455,0.0,0.0,0.0,1421.42582858455,608.0762355311319,2029.5020641156818,0.0,0.0,0.0,1788607.4109130409,868779.8447666237,2657387.2556796647,0.0,0.0,0.0,496.8353919202891,241.32773465739547,738.1631265776846,8893142.786285559,9963594.68649612 
 06/18  12:00:00,0.0,0.0,0.0,6081854.7800075635,2333783.184540322,8415637.964547886,0.0,0.0,0.0,1689.4041055576565,648.2731068167561,2337.6772123744126,0.0,0.0,0.0,2102823.5377078643,991116.7917558638,3093940.3294637282,0.0,0.0,0.0,584.1176493632956,275.3102199321844,859.42786929548,8893142.786285559,11509578.294011613 
 06/18  13:00:00,0.0,0.0,0.0,5636208.727228251,1834923.3367971,7471132.064025352,0.0,0.0,0.0,1565.613535341181,509.70092688808336,2075.3144622292643,0.0,0.0,0.0,1847653.9463148657,777829.0078645968,2625482.9541794625,0.0,0.0,0.0,513.2372073096849,216.06361329572132,729.3008206054062,8480454.460908908,10096615.018204814 
 06/18  14:00:00,0.0,0.0,0.0,6951595.378694225,1755035.2031638199,8706630.581858044,0.0,0.0,0.0,1930.9987163039514,487.5097786566166,2418.508494960568,0.0,0.0,0.0,2577524.0209305026,891290.4611467951,3468814.4820772978,0.0,0.0,0.0,715.9788947029174,247.5806836518875,963.5595783548049,8893142.786285559,12175445.063935343 
 06/18  15:00:00,0.0,0.0,0.0,7829276.564190937,1675985.0035810787,9505261.567772016,0.0,0.0,0.0,2174.7990456085936,465.55138988363296,2640.3504354922266,0.0,0.0,0.0,2867771.8359720586,824585.895360921,3692357.7313329796,0.0,0.0,0.0,796.6032877700163,229.05163760025584,1025.6549253702722,8893142.786285559,13197619.299104996 
 06/18  16:00:00,0.0,0.0,0.0,7995055.467307542,1591210.9036902362,9586266.37099778,0.0,0.0,0.0,2220.848740918762,442.00302880284335,2662.8517697216053,0.0,0.0,0.0,3120129.419115004,797957.207141616,3918086.62625662,0.0,0.0,0.0,866.7026164208345,221.65477976156,1088.3573961823945,8893142.786285559,13504352.9972544 
 06/18  17:00:00,0.0,0.0,0.0,8235710.136102917,1751730.870736162,9987441.00683908,0.0,0.0,0.0,2287.697260028588,486.59190853782275,2774.289168566411,0.0,0.0,0.0,3199343.038821809,832747.6825733891,4032090.7213951983,0.0,0.0,0.0,888.7063996727247,231.31880071483033,1120.025200387555,8893142.786285559,14019531.728234278 
 06/18  18:00:00,0.0,0.0,0.0,6880984.230032379,1546735.2331104307,8427719.46314281,0.0,0.0,0.0,1911.3845083423275,429.6486758640085,2341.033184206336,0.0,0.0,0.0,2507080.873583982,680221.4931037216,3187302.3666877034,0.0,0.0,0.0,696.4113537733283,188.9504147510338,885.3617685243621,7329577.159154307,11615021.829830514 
 06/18  19:00:00,0.0,0.0,0.0,3983719.557212143,905688.808463754,4889408.365675897,0.0,0.0,0.0,1106.588765892262,251.580224573265,1358.168990465527,0.0,0.0,0.0,1483069.9605846456,415982.7020460176,1899052.6626306635,0.0,0.0,0.0,411.9638779401794,115.55075056833823,527.5146285085176,5353323.206646405,6788461.028306561 
 06/18  20:00:00,0.0,0.0,0.0,3432428.6775255254,807739.444936835,4240168.12246236,0.0,0.0,0.0,953.4524104237571,224.37206803800973,1177.8244784617668,0.0,0.0,0.0,1440646.6771129905,422616.61420127563,1863263.2913142662,0.0,0.0,0.0,400.17963253138623,117.3935039447988,517.573136476185,5353323.206646405,6103431.413776627 
 06/18  21:00:00,0.0,0.0,0.0,1455537.699404738,367875.76854794985,1823413.4679526878,0.0,0.0,0.0,404.3160276124272,102.18771348554162,506.5037410979688,0.0,0.0,0.0,622595.6163497729,190585.19025439303,813180.8066041659,0.0,0.0,0.0,172.9432267638258,52.94033062622029,225.8835573900461,3789757.579515154,2636594.274556854 
 06/18  22:00:00,0.0,0.0,0.0,1156633.5587911839,309354.44264602294,1465988.0014372068,0.0,0.0,0.0,321.28709966421775,85.93178962389527,407.218889288113,0.0,0.0,0.0,596502.034932615,188496.80571541877,784998.8406480338,0.0,0.0,0.0,165.69500970350418,52.360223809838544,218.05523351334273,3789757.579515154,2250986.8420852404 
 06/18  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 06/18  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/19  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/19  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/19  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/19  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/19  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/19  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 06/19  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 06/19  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3377069.2541385037,0.0 
 06/19  09:00:00,0.0,0.0,0.0,2561030.7946484378,1656062.2692747056,4217093.063923144,0.0,0.0,0.0,711.3974429578993,460.0172970207515,1171.4147399786507,0.0,0.0,0.0,921297.2247535374,605120.1163346366,1526417.341088174,0.0,0.0,0.0,255.9158957648715,168.08892120406574,424.00481696893723,8893142.786285559,5743510.405011318 
 06/19  10:00:00,0.0,0.0,0.0,4285266.728822075,2474484.005496642,6759750.734318717,0.0,0.0,0.0,1190.351869117243,687.3566681935117,1877.7085373107548,0.0,0.0,0.0,1502195.8019351042,929540.5571657965,2431736.3591009006,0.0,0.0,0.0,417.27661164864,258.20571032383236,675.4823219724724,8893142.786285559,9191487.093419619 
 06/19  11:00:00,0.0,0.0,0.0,4862208.642538522,2592677.737100104,7454886.379638626,0.0,0.0,0.0,1350.6135118162563,720.1882603055844,2070.8017721218407,0.0,0.0,0.0,1720088.689273013,1029166.4659432347,2749255.155216248,0.0,0.0,0.0,477.80241368694806,285.87957387312076,763.6819875600688,8893142.786285559,10204141.534854874 
 06/19  12:00:00,0.0,0.0,0.0,6293893.5027626855,2864960.5261346614,9158854.028897347,0.0,0.0,0.0,1748.3037507674126,795.8223683707392,2544.126119138152,0.0,0.0,0.0,2135313.2219636138,1178527.9961468384,3313841.218110452,0.0,0.0,0.0,593.1425616565593,327.36888781856624,920.5114494751256,8893142.786285559,12472695.247007798 
 06/19  13:00:00,0.0,0.0,0.0,5771627.91040463,2282703.0971194883,8054331.007524118,0.0,0.0,0.0,1603.2299751123971,634.0841936443023,2237.3141687566995,0.0,0.0,0.0,1922974.2825937406,977329.4854609148,2900303.7680546553,0.0,0.0,0.0,534.1595229427057,271.4804126280319,805.6399355707376,8480454.460908908,10954634.775578773 
 06/19  14:00:00,0.0,0.0,0.0,7344783.294513473,2462554.749042481,9807338.043555954,0.0,0.0,0.0,2040.217581809298,684.0429858451337,2724.2605676544317,0.0,0.0,0.0,2719899.8079068945,1234191.3692511977,3954091.177158092,0.0,0.0,0.0,755.5277244185818,342.83093590311046,1098.3586603216922,8893142.786285559,13761429.220714048 
 06/19  15:00:00,0.0,0.0,0.0,8299999.081237444,2703163.7678398713,11003162.849077316,0.0,0.0,0.0,2305.5553003437344,750.8788243999643,3056.4341247436987,0.0,0.0,0.0,2962594.3707229286,1271542.2916869088,4234136.662409837,0.0,0.0,0.0,822.942880756369,353.2061921352524,1176.1490728916215,8893142.786285559,15237299.511487152 
 06/19  16:00:00,0.0,0.0,0.0,8747727.477630183,2867759.91296318,11615487.390593363,0.0,0.0,0.0,2429.9242993417174,796.5999758231055,3226.524275164823,0.0,0.0,0.0,3143731.931302487,1328658.4199939542,4472390.351296441,0.0,0.0,0.0,873.2588698062464,369.07178333165393,1242.3306531379003,8893142.786285559,16087877.741889805 
 06/19  17:00:00,0.0,0.0,0.0,8187757.146747962,2632943.440580475,10820700.587328438,0.0,0.0,0.0,2274.376985207767,731.3731779390209,3005.750163146788,0.0,0.0,0.0,3192884.3254228947,1324477.1942487557,4517361.519671651,0.0,0.0,0.0,886.9123126174708,367.91033173576545,1254.8226443532362,8893142.786285559,15338062.107000088 
 06/19  18:00:00,0.0,0.0,0.0,6728417.850896076,2199323.339739644,8927741.19063572,0.0,0.0,0.0,1869.0049585822435,610.9231499276789,2479.9281085099224,0.0,0.0,0.0,2399493.282118103,985357.901327366,3384851.183445469,0.0,0.0,0.0,666.525911699473,273.71052814649056,940.2364398459636,7329577.159154307,12312592.374081189 
 06/19  19:00:00,0.0,0.0,0.0,4330103.146017112,1407666.8351614415,5737769.981178554,0.0,0.0,0.0,1202.8064294491978,391.01856532262263,1593.8249947718205,0.0,0.0,0.0,1321959.658013127,541877.3817157845,1863837.0397289116,0.0,0.0,0.0,367.2110161147575,150.52149492105127,517.7325110358088,5353323.206646405,7601607.020907465 
 06/19  20:00:00,0.0,0.0,0.0,3177303.898073589,973996.3120969,4151300.210170489,0.0,0.0,0.0,882.5844161315525,270.55453113802776,1153.1389472695803,0.0,0.0,0.0,1207118.0384547645,489806.1389893895,1696924.1774441542,0.0,0.0,0.0,335.3105662374346,136.05726083038599,471.3678270678206,5353323.206646405,5848224.387614643 
 06/19  21:00:00,0.0,0.0,0.0,999238.247868652,299399.0210968382,1298637.2689654902,0.0,0.0,0.0,277.56617996351446,83.16639474912171,360.73257471263616,0.0,0.0,0.0,431239.9925018355,170520.3616769477,601760.3541787833,0.0,0.0,0.0,119.78888680606542,47.36676713248548,167.1556539385509,3789757.579515154,1900397.6231442734 
 06/19  22:00:00,0.0,0.0,0.0,474979.7183614821,142893.34851277308,617873.0668742552,0.0,0.0,0.0,131.93881065596725,39.692596809103634,171.63140746507088,0.0,0.0,0.0,379424.00531329255,145605.4994051306,525029.5047184231,0.0,0.0,0.0,105.39555703147015,40.44597205698072,145.84152908845087,3789757.579515154,1142902.5715926783 
 06/19  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 06/19  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/20  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/20  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/20  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/20  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/20  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 06/20  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 06/20  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 06/20  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3377069.2541385037,0.0 
 06/20  09:00:00,0.0,0.0,0.0,2355203.034345577,1468570.2689997405,3823773.303345318,0.0,0.0,0.0,654.2230650959937,407.9361858332612,1062.159250929255,0.0,0.0,0.0,461925.5482974048,309317.7501965511,771243.2984939558,0.0,0.0,0.0,128.31265230483464,85.92159727681974,214.23424958165435,8893142.786285559,4595016.601839274 
 06/20  10:00:00,0.0,0.0,0.0,4636122.448583656,2699225.0735036223,7335347.522087278,0.0,0.0,0.0,1287.8117912732378,749.7847426398951,2037.5965339131328,0.0,0.0,0.0,1072602.096786385,733658.800256631,1806260.897043016,0.0,0.0,0.0,297.9450268851069,203.7941111823975,501.7391380675044,8893142.786285559,9141608.419130294 
 06/20  11:00:00,0.0,0.0,0.0,5096118.070973621,2758748.396476438,7854866.467450058,0.0,0.0,0.0,1415.5883530482279,766.3189990212327,2181.9073520694606,0.0,0.0,0.0,1427178.2312326767,979639.0490769182,2406817.2803095947,0.0,0.0,0.0,396.4383975646324,272.1219580769217,668.5603556415541,8893142.786285559,10261683.747759653 
 06/20  12:00:00,0.0,0.0,0.0,5556298.747377603,2570747.3577296967,8127046.1051073,0.0,0.0,0.0,1543.416318716001,714.0964882582491,2257.51280697425,0.0,0.0,0.0,1901697.4846251193,1246797.067078925,3148494.5517040445,0.0,0.0,0.0,528.2493012847553,346.33251863303474,874.5818199177901,8893142.786285559,11275540.656811345 
 06/20  13:00:00,0.0,0.0,0.0,5218666.721148861,2116017.1466673366,7334683.867816198,0.0,0.0,0.0,1449.6296447635725,587.7825407409268,2037.4121855044993,0.0,0.0,0.0,1743691.106930308,1004866.2151486067,2748557.322078915,0.0,0.0,0.0,484.3586408139745,279.1295042079463,763.4881450219208,8480454.460908908,10083241.189895112 
 06/20  14:00:00,0.0,0.0,0.0,7148508.277660443,2404408.7869774215,9552917.064637864,0.0,0.0,0.0,1985.6967437945675,667.8913297159504,2653.588073510518,0.0,0.0,0.0,2563948.3698823852,1212558.1952336838,3776506.5651160693,0.0,0.0,0.0,712.2078805228848,336.82172089824553,1049.0296014211303,8893142.786285559,13329423.629753932 
 06/20  15:00:00,0.0,0.0,0.0,8049841.4038914805,2323944.7718184115,10373786.175709892,0.0,0.0,0.0,2236.0670566365225,645.5402143940032,2881.6072710305257,0.0,0.0,0.0,2884290.065828733,1125432.5295257256,4009722.595354459,0.0,0.0,0.0,801.1916849524259,312.62014709047935,1113.8118320429053,8893142.786285559,14383508.77106435 
 06/20  16:00:00,0.0,0.0,0.0,8706288.829674987,2083370.6777818026,10789659.507456789,0.0,0.0,0.0,2418.4135637986074,578.7140771616118,2997.127640960219,0.0,0.0,0.0,3192289.5501827695,1009603.0673332044,4201892.617515974,0.0,0.0,0.0,886.7470972729916,280.44529648144567,1167.1923937544373,8893142.786285559,14991552.124972763 
 06/20  17:00:00,0.0,0.0,0.0,9152508.244962336,1784051.9904888603,10936560.235451197,0.0,0.0,0.0,2542.3634013784267,495.56999735801674,3037.9333987364435,0.0,0.0,0.0,3418344.322409109,871947.7244862338,4290292.046895343,0.0,0.0,0.0,949.5400895580859,242.20770124617604,1191.747790804262,8893142.786285559,15226852.28234654 
 06/20  18:00:00,0.0,0.0,0.0,7704817.82194801,1130174.7214505523,8834992.543398563,0.0,0.0,0.0,2140.227172763336,313.93742262515343,2454.1645953884895,0.0,0.0,0.0,2778034.8162531764,532820.5930124663,3310855.409265643,0.0,0.0,0.0,771.6763378481046,148.00572028124066,919.6820581293453,7329577.159154307,12145847.952664206 
 06/20  19:00:00,0.0,0.0,0.0,5220924.777651529,527038.8837081565,5747963.6613596855,0.0,0.0,0.0,1450.2568826809802,146.39968991893238,1596.6565725999126,0.0,0.0,0.0,1725707.6390722748,230975.29605776304,1956682.9351300378,0.0,0.0,0.0,479.36323307563185,64.15980446048974,543.5230375361216,5353323.206646405,7704646.596489724 
 06/20  20:00:00,0.0,0.0,0.0,4424059.204545568,260382.7679052426,4684441.9724508105,0.0,0.0,0.0,1228.905334595991,72.32854664034517,1301.2338812363362,0.0,0.0,0.0,1732730.1885035965,142788.4865578761,1875518.6750614727,0.0,0.0,0.0,481.31394125099905,39.66346848829892,520.977409739298,5353323.206646405,6559960.647512283 
 06/20  21:00:00,0.0,0.0,0.0,2140451.099284443,65962.58011331852,2206413.6793977614,0.0,0.0,0.0,594.5697498012341,18.322938920366255,612.8926887216004,0.0,0.0,0.0,830280.206573922,36571.73155327817,866851.9381272001,0.0,0.0,0.0,230.6333907149783,10.158814320355049,240.79220503533335,3789757.579515154,3073265.6175249615 
 06/20  22:00:00,0.0,0.0,0.0,1828159.8910430474,21612.849160202903,1849772.7402032504,0.0,0.0,0.0,507.8221919564021,6.003569211167473,513.8257611675696,0.0,0.0,0.0,813683.3522067782,13917.313586778539,827600.6657935568,0.0,0.0,0.0,226.02315339077174,3.8659204407718164,229.88907383154356,3789757.579515154,2677373.4059968074 
 06/20  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 06/20  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
